session_id,customer_id,event_time,channel,device,category,campaign,ab_variant,event_type
S0035531,C02674,2025-07-19T16:00:00,organic,desktop,home,seo,control,visit
S0035531,C02674,2025-07-19T16:02:00,organic,desktop,home,seo,control,product_view
S0035532,C02674,2025-09-04T12:00:00,paid_search,mobile,sports,always_on_search,control,visit
S0035532,C02674,2025-09-04T12:04:00,paid_search,mobile,sports,always_on_search,control,product_view
S0035533,C02674,2025-09-06T11:00:00,affiliate,desktop,home,partner_cashback,control,visit
S0035533,C02674,2025-09-06T11:04:00,affiliate,desktop,home,partner_cashback,control,product_view
S0035534,C02674,2025-09-11T17:00:00,organic,tablet,home,seo,control,visit
S0035534,C02674,2025-09-11T17:05:00,organic,tablet,home,seo,control,product_view
S0035534,C02674,2025-09-11T17:10:00,organic,tablet,home,seo,control,add_to_cart
S0035534,C02674,2025-09-11T17:15:00,organic,tablet,home,seo,control,checkout
S0035534,C02674,2025-09-11T17:12:00,organic,tablet,home,seo,control,purchase
S0035535,C02674,2025-10-04T20:00:00,organic,mobile,home,seo,control,visit
S0035535,C02674,2025-10-04T20:04:00,organic,mobile,home,seo,control,product_view
S0035536,C02674,2025-10-24T19:00:00,social,mobile,home,summer_social,control,visit
S0035537,C02674,2025-10-09T18:00:00,paid_search,desktop,electronics,always_on_search,control,visit
S0035537,C02674,2025-10-09T18:05:00,paid_search,desktop,electronics,always_on_search,control,product_view
S0035538,C02674,2025-11-18T10:00:00,organic,mobile,apparel,seo,control,visit
S0035538,C02674,2025-11-18T10:01:00,organic,mobile,apparel,seo,control,product_view
S0035538,C02674,2025-11-18T10:06:00,organic,mobile,apparel,seo,control,add_to_cart
S0035538,C02674,2025-11-18T10:12:00,organic,mobile,apparel,seo,control,checkout
S0035539,C02674,2025-11-24T16:00:00,paid_search,desktop,home,always_on_search,control,visit
S0035539,C02674,2025-11-24T16:04:00,paid_search,desktop,home,always_on_search,control,product_view
S0035540,C02674,2025-11-17T22:00:00,organic,mobile,home,seo,control,visit
S0035541,C02674,2025-11-15T22:00:00,paid_search,desktop,electronics,always_on_search,control,visit
S0035541,C02674,2025-11-15T22:01:00,paid_search,desktop,electronics,always_on_search,control,product_view
S0035542,C02674,2025-11-01T18:00:00,paid_search,mobile,home,always_on_search,control,visit
S0035542,C02674,2025-11-01T18:04:00,paid_search,mobile,home,always_on_search,control,product_view
S0035542,C02674,2025-11-01T18:04:00,paid_search,mobile,home,always_on_search,control,add_to_cart
S0035543,C02674,2025-12-07T20:00:00,paid_search,mobile,home,always_on_search,control,visit
S0035543,C02674,2025-12-07T20:01:00,paid_search,mobile,home,always_on_search,control,product_view
S0035544,C02674,2025-12-23T09:00:00,paid_search,desktop,home,always_on_search,control,visit
S0035544,C02674,2025-12-23T09:03:00,paid_search,desktop,home,always_on_search,control,product_view
S0035545,C02674,2025-12-21T11:00:00,paid_search,mobile,electronics,always_on_search,control,visit
S0035545,C02674,2025-12-21T11:05:00,paid_search,mobile,electronics,always_on_search,control,product_view
S0035546,C02675,2025-06-20T17:00:00,email,mobile,home,crm_lifecycle,treatment,visit
S0035547,C02675,2025-07-03T20:00:00,organic,mobile,apparel,seo,treatment,visit
S0035547,C02675,2025-07-03T20:01:00,organic,mobile,apparel,seo,treatment,product_view
S0035548,C02675,2025-07-10T20:00:00,organic,mobile,beauty,seo,treatment,visit
S0035548,C02675,2025-07-10T20:05:00,organic,mobile,beauty,seo,treatment,product_view
S0035549,C02675,2025-07-16T17:00:00,social,mobile,home,summer_social,treatment,visit
S0035550,C02675,2025-08-09T14:00:00,paid_search,mobile,home,always_on_search,treatment,visit
S0035550,C02675,2025-08-09T14:04:00,paid_search,mobile,home,always_on_search,treatment,product_view
S0035550,C02675,2025-08-09T14:10:00,paid_search,mobile,home,always_on_search,treatment,add_to_cart
S0035550,C02675,2025-08-09T14:03:00,paid_search,mobile,home,always_on_search,treatment,checkout
S0035551,C02675,2025-09-25T15:00:00,organic,mobile,beauty,seo,treatment,visit
S0035551,C02675,2025-09-25T15:01:00,organic,mobile,beauty,seo,treatment,product_view
S0035551,C02675,2025-09-25T15:06:00,organic,mobile,beauty,seo,treatment,add_to_cart
S0035552,C02675,2025-09-16T14:00:00,direct,mobile,home,brand_direct,treatment,visit
S0035553,C02675,2025-09-07T17:00:00,direct,mobile,apparel,brand_direct,treatment,visit
S0035553,C02675,2025-09-07T17:01:00,direct,mobile,apparel,brand_direct,treatment,product_view
S0035553,C02675,2025-09-07T17:08:00,direct,mobile,apparel,brand_direct,treatment,add_to_cart
S0035554,C02675,2025-10-02T13:00:00,email,mobile,home,crm_lifecycle,treatment,visit
S0035555,C02675,2025-10-07T08:00:00,affiliate,mobile,home,partner_cashback,treatment,visit
S0035556,C02675,2025-11-02T14:00:00,paid_search,mobile,home,always_on_search,treatment,visit
S0035557,C02675,2025-11-10T16:00:00,paid_search,desktop,home,always_on_search,treatment,visit
S0035557,C02675,2025-11-10T16:02:00,paid_search,desktop,home,always_on_search,treatment,product_view
S0035558,C02676,2025-11-27T16:00:00,organic,mobile,beauty,seo,control,visit
S0035558,C02676,2025-11-27T16:03:00,organic,mobile,beauty,seo,control,product_view
S0035558,C02676,2025-11-27T16:04:00,organic,mobile,beauty,seo,control,add_to_cart
S0035558,C02676,2025-11-27T16:03:00,organic,mobile,beauty,seo,control,checkout
S0035558,C02676,2025-11-27T16:16:00,organic,mobile,beauty,seo,control,purchase
S0035559,C02676,2025-12-21T20:00:00,email,desktop,food,crm_lifecycle,control,visit
S0035559,C02676,2025-12-21T20:05:00,email,desktop,food,crm_lifecycle,control,product_view
S0035560,C02677,2025-07-07T15:00:00,organic,mobile,electronics,seo,treatment,visit
S0035560,C02677,2025-07-07T15:04:00,organic,mobile,electronics,seo,treatment,product_view
S0035561,C02677,2025-08-18T11:00:00,organic,mobile,electronics,seo,treatment,visit
S0035561,C02677,2025-08-18T11:01:00,organic,mobile,electronics,seo,treatment,product_view
S0035561,C02677,2025-08-18T11:02:00,organic,mobile,electronics,seo,treatment,add_to_cart
S0035562,C02677,2025-08-13T12:00:00,email,tablet,electronics,crm_lifecycle,treatment,visit
S0035562,C02677,2025-08-13T12:03:00,email,tablet,electronics,crm_lifecycle,treatment,product_view
S0035563,C02677,2025-09-25T09:00:00,paid_search,mobile,sports,always_on_search,treatment,visit
S0035563,C02677,2025-09-25T09:02:00,paid_search,mobile,sports,always_on_search,treatment,product_view
S0035563,C02677,2025-09-25T09:04:00,paid_search,mobile,sports,always_on_search,treatment,add_to_cart
S0035563,C02677,2025-09-25T09:12:00,paid_search,mobile,sports,always_on_search,treatment,checkout
S0035564,C02677,2025-09-08T16:00:00,social,mobile,electronics,summer_social,treatment,visit
S0035565,C02677,2025-10-22T09:00:00,organic,mobile,food,seo,treatment,visit
S0035565,C02677,2025-10-22T09:03:00,organic,mobile,food,seo,treatment,product_view
S0035566,C02677,2025-10-16T13:00:00,email,mobile,sports,crm_lifecycle,treatment,visit
S0035566,C02677,2025-10-16T13:03:00,email,mobile,sports,crm_lifecycle,treatment,product_view
S0035566,C02677,2025-10-16T13:08:00,email,mobile,sports,crm_lifecycle,treatment,add_to_cart
S0035566,C02677,2025-10-16T13:15:00,email,mobile,sports,crm_lifecycle,treatment,checkout
S0035566,C02677,2025-10-16T13:12:00,email,mobile,sports,crm_lifecycle,treatment,purchase
S0035567,C02677,2025-10-23T12:00:00,affiliate,mobile,beauty,partner_cashback,treatment,visit
S0035567,C02677,2025-10-23T12:05:00,affiliate,mobile,beauty,partner_cashback,treatment,product_view
S0035567,C02677,2025-10-23T12:04:00,affiliate,mobile,beauty,partner_cashback,treatment,add_to_cart
S0035568,C02677,2025-11-23T17:00:00,organic,mobile,electronics,seo,treatment,visit
S0035568,C02677,2025-11-23T17:05:00,organic,mobile,electronics,seo,treatment,product_view
S0035568,C02677,2025-11-23T17:10:00,organic,mobile,electronics,seo,treatment,add_to_cart
S0035568,C02677,2025-11-23T17:09:00,organic,mobile,electronics,seo,treatment,checkout
S0035568,C02677,2025-11-23T17:12:00,organic,mobile,electronics,seo,treatment,purchase
S0035569,C02677,2025-11-10T10:00:00,direct,mobile,apparel,brand_direct,treatment,visit
S0035569,C02677,2025-11-10T10:01:00,direct,mobile,apparel,brand_direct,treatment,product_view
S0035569,C02677,2025-11-10T10:08:00,direct,mobile,apparel,brand_direct,treatment,add_to_cart
S0035570,C02677,2025-11-07T10:00:00,direct,mobile,apparel,brand_direct,treatment,visit
S0035570,C02677,2025-11-07T10:04:00,direct,mobile,apparel,brand_direct,treatment,product_view
S0035570,C02677,2025-11-07T10:06:00,direct,mobile,apparel,brand_direct,treatment,add_to_cart
S0035570,C02677,2025-11-07T10:12:00,direct,mobile,apparel,brand_direct,treatment,checkout
S0035570,C02677,2025-11-07T10:16:00,direct,mobile,apparel,brand_direct,treatment,purchase
S0035571,C02677,2025-12-21T13:00:00,email,mobile,electronics,crm_lifecycle,treatment,visit
S0035571,C02677,2025-12-21T13:01:00,email,mobile,electronics,crm_lifecycle,treatment,product_view
S0035572,C02677,2025-12-19T12:00:00,social,desktop,home,summer_social,treatment,visit
S0035572,C02677,2025-12-19T12:04:00,social,desktop,home,summer_social,treatment,product_view
S0035573,C02678,2025-01-07T15:00:00,email,desktop,sports,crm_lifecycle,control,visit
S0035573,C02678,2025-01-07T15:05:00,email,desktop,sports,crm_lifecycle,control,product_view
S0035573,C02678,2025-01-07T15:06:00,email,desktop,sports,crm_lifecycle,control,add_to_cart
S0035573,C02678,2025-01-07T15:09:00,email,desktop,sports,crm_lifecycle,control,checkout
S0035573,C02678,2025-01-07T15:20:00,email,desktop,sports,crm_lifecycle,control,purchase
S0035574,C02678,2025-01-07T19:00:00,direct,mobile,sports,brand_direct,control,visit
S0035574,C02678,2025-01-07T19:01:00,direct,mobile,sports,brand_direct,control,product_view
S0035574,C02678,2025-01-07T19:10:00,direct,mobile,sports,brand_direct,control,add_to_cart
S0035574,C02678,2025-01-07T19:15:00,direct,mobile,sports,brand_direct,control,checkout
S0035574,C02678,2025-01-07T19:16:00,direct,mobile,sports,brand_direct,control,purchase
S0035575,C02678,2025-01-17T17:00:00,email,mobile,electronics,crm_lifecycle,control,visit
S0035575,C02678,2025-01-17T17:03:00,email,mobile,electronics,crm_lifecycle,control,product_view
S0035576,C02678,2025-01-22T10:00:00,affiliate,mobile,food,partner_cashback,control,visit
S0035576,C02678,2025-01-22T10:02:00,affiliate,mobile,food,partner_cashback,control,product_view
S0035577,C02678,2025-01-25T14:00:00,email,mobile,beauty,crm_lifecycle,control,visit
S0035577,C02678,2025-01-25T14:03:00,email,mobile,beauty,crm_lifecycle,control,product_view
S0035577,C02678,2025-01-25T14:10:00,email,mobile,beauty,crm_lifecycle,control,add_to_cart
S0035577,C02678,2025-01-25T14:12:00,email,mobile,beauty,crm_lifecycle,control,checkout
S0035577,C02678,2025-01-25T14:20:00,email,mobile,beauty,crm_lifecycle,control,purchase
S0035578,C02678,2025-01-11T12:00:00,paid_search,desktop,home,always_on_search,control,visit
S0035578,C02678,2025-01-11T12:02:00,paid_search,desktop,home,always_on_search,control,product_view
S0035579,C02678,2025-01-07T21:00:00,email,mobile,sports,crm_lifecycle,control,visit
S0035579,C02678,2025-01-07T21:03:00,email,mobile,sports,crm_lifecycle,control,product_view
S0035580,C02678,2025-02-24T09:00:00,email,mobile,beauty,crm_lifecycle,control,visit
S0035580,C02678,2025-02-24T09:03:00,email,mobile,beauty,crm_lifecycle,control,product_view
S0035580,C02678,2025-02-24T09:04:00,email,mobile,beauty,crm_lifecycle,control,add_to_cart
S0035580,C02678,2025-02-24T09:12:00,email,mobile,beauty,crm_lifecycle,control,checkout
S0035580,C02678,2025-02-24T09:08:00,email,mobile,beauty,crm_lifecycle,control,purchase
S0035581,C02678,2025-02-26T19:00:00,paid_search,mobile,sports,always_on_search,control,visit
S0035581,C02678,2025-02-26T19:02:00,paid_search,mobile,sports,always_on_search,control,product_view
S0035582,C02678,2025-02-22T22:00:00,email,mobile,electronics,crm_lifecycle,control,visit
S0035582,C02678,2025-02-22T22:04:00,email,mobile,electronics,crm_lifecycle,control,product_view
S0035582,C02678,2025-02-22T22:02:00,email,mobile,electronics,crm_lifecycle,control,add_to_cart
S0035582,C02678,2025-02-22T22:06:00,email,mobile,electronics,crm_lifecycle,control,checkout
S0035583,C02678,2025-02-17T08:00:00,social,mobile,food,summer_social,control,visit
S0035583,C02678,2025-02-17T08:01:00,social,mobile,food,summer_social,control,product_view
S0035583,C02678,2025-02-17T08:02:00,social,mobile,food,summer_social,control,add_to_cart
S0035584,C02678,2025-02-07T14:00:00,paid_search,mobile,sports,always_on_search,control,visit
S0035584,C02678,2025-02-07T14:01:00,paid_search,mobile,sports,always_on_search,control,product_view
S0035584,C02678,2025-02-07T14:04:00,paid_search,mobile,sports,always_on_search,control,add_to_cart
S0035584,C02678,2025-02-07T14:06:00,paid_search,mobile,sports,always_on_search,control,checkout
S0035585,C02678,2025-02-13T20:00:00,email,mobile,electronics,crm_lifecycle,control,visit
S0035585,C02678,2025-02-13T20:01:00,email,mobile,electronics,crm_lifecycle,control,product_view
S0035585,C02678,2025-02-13T20:10:00,email,mobile,electronics,crm_lifecycle,control,add_to_cart
S0035585,C02678,2025-02-13T20:06:00,email,mobile,electronics,crm_lifecycle,control,checkout
S0035585,C02678,2025-02-13T20:20:00,email,mobile,electronics,crm_lifecycle,control,purchase
S0035586,C02678,2025-03-01T17:00:00,paid_search,desktop,sports,always_on_search,control,visit
S0035587,C02678,2025-03-16T14:00:00,affiliate,mobile,sports,partner_cashback,control,visit
S0035587,C02678,2025-03-16T14:01:00,affiliate,mobile,sports,partner_cashback,control,product_view
S0035587,C02678,2025-03-16T14:08:00,affiliate,mobile,sports,partner_cashback,control,add_to_cart
S0035587,C02678,2025-03-16T14:09:00,affiliate,mobile,sports,partner_cashback,control,checkout
S0035588,C02678,2025-03-19T21:00:00,email,mobile,sports,crm_lifecycle,control,visit
S0035589,C02678,2025-03-12T09:00:00,paid_search,mobile,sports,always_on_search,control,visit
S0035589,C02678,2025-03-12T09:04:00,paid_search,mobile,sports,always_on_search,control,product_view
S0035590,C02678,2025-04-08T16:00:00,social,mobile,electronics,summer_social,control,visit
S0035590,C02678,2025-04-08T16:04:00,social,mobile,electronics,summer_social,control,product_view
S0035591,C02678,2025-04-11T10:00:00,social,mobile,sports,summer_social,control,visit
S0035591,C02678,2025-04-11T10:03:00,social,mobile,sports,summer_social,control,product_view
S0035591,C02678,2025-04-11T10:04:00,social,mobile,sports,summer_social,control,add_to_cart
S0035591,C02678,2025-04-11T10:09:00,social,mobile,sports,summer_social,control,checkout
S0035592,C02678,2025-04-20T13:00:00,email,desktop,apparel,crm_lifecycle,control,visit
S0035592,C02678,2025-04-20T13:03:00,email,desktop,apparel,crm_lifecycle,control,product_view
S0035592,C02678,2025-04-20T13:04:00,email,desktop,apparel,crm_lifecycle,control,add_to_cart
S0035592,C02678,2025-04-20T13:12:00,email,desktop,apparel,crm_lifecycle,control,checkout
S0035592,C02678,2025-04-20T13:04:00,email,desktop,apparel,crm_lifecycle,control,purchase
S0035593,C02678,2025-05-27T09:00:00,email,desktop,sports,crm_lifecycle,control,visit
S0035593,C02678,2025-05-27T09:01:00,email,desktop,sports,crm_lifecycle,control,product_view
S0035594,C02678,2025-05-20T14:00:00,organic,mobile,home,seo,control,visit
S0035594,C02678,2025-05-20T14:03:00,organic,mobile,home,seo,control,product_view
S0035594,C02678,2025-05-20T14:08:00,organic,mobile,home,seo,control,add_to_cart
S0035594,C02678,2025-05-20T14:06:00,organic,mobile,home,seo,control,checkout
S0035595,C02678,2025-06-01T17:00:00,organic,desktop,sports,seo,control,visit
S0035595,C02678,2025-06-01T17:01:00,organic,desktop,sports,seo,control,product_view
S0035595,C02678,2025-06-01T17:02:00,organic,desktop,sports,seo,control,add_to_cart
S0035595,C02678,2025-06-01T17:15:00,organic,desktop,sports,seo,control,checkout
S0035595,C02678,2025-06-01T17:08:00,organic,desktop,sports,seo,control,purchase
S0035596,C02678,2025-08-16T22:00:00,organic,mobile,apparel,seo,control,visit
S0035596,C02678,2025-08-16T22:02:00,organic,mobile,apparel,seo,control,product_view
S0035597,C02678,2025-09-10T08:00:00,organic,desktop,electronics,seo,control,visit
S0035597,C02678,2025-09-10T08:01:00,organic,desktop,electronics,seo,control,product_view
S0035598,C02678,2025-09-04T18:00:00,paid_search,mobile,food,always_on_search,control,visit
S0035598,C02678,2025-09-04T18:01:00,paid_search,mobile,food,always_on_search,control,product_view
S0035599,C02678,2025-09-20T12:00:00,organic,mobile,food,seo,control,visit
S0035599,C02678,2025-09-20T12:01:00,organic,mobile,food,seo,control,product_view
S0035600,C02678,2025-10-01T20:00:00,direct,mobile,apparel,brand_direct,control,visit
S0035600,C02678,2025-10-01T20:03:00,direct,mobile,apparel,brand_direct,control,product_view
S0035600,C02678,2025-10-01T20:08:00,direct,mobile,apparel,brand_direct,control,add_to_cart
S0035600,C02678,2025-10-01T20:03:00,direct,mobile,apparel,brand_direct,control,checkout
S0035600,C02678,2025-10-01T20:12:00,direct,mobile,apparel,brand_direct,control,purchase
S0035601,C02678,2025-10-03T12:00:00,direct,mobile,beauty,brand_direct,control,visit
S0035601,C02678,2025-10-03T12:05:00,direct,mobile,beauty,brand_direct,control,product_view
S0035601,C02678,2025-10-03T12:08:00,direct,mobile,beauty,brand_direct,control,add_to_cart
S0035601,C02678,2025-10-03T12:09:00,direct,mobile,beauty,brand_direct,control,checkout
S0035602,C02678,2025-10-08T15:00:00,organic,tablet,food,seo,control,visit
S0035602,C02678,2025-10-08T15:04:00,organic,tablet,food,seo,control,product_view
S0035603,C02678,2025-11-23T19:00:00,social,desktop,sports,summer_social,control,visit
S0035603,C02678,2025-11-23T19:02:00,social,desktop,sports,summer_social,control,product_view
S0035603,C02678,2025-11-23T19:08:00,social,desktop,sports,summer_social,control,add_to_cart
S0035603,C02678,2025-11-23T19:15:00,social,desktop,sports,summer_social,control,checkout
S0035603,C02678,2025-11-23T19:08:00,social,desktop,sports,summer_social,control,purchase
S0035604,C02678,2025-11-11T10:00:00,paid_search,mobile,home,always_on_search,control,visit
S0035604,C02678,2025-11-11T10:04:00,paid_search,mobile,home,always_on_search,control,product_view
S0035605,C02678,2025-11-04T18:00:00,paid_search,desktop,sports,always_on_search,control,visit
S0035605,C02678,2025-11-04T18:01:00,paid_search,desktop,sports,always_on_search,control,product_view
S0035605,C02678,2025-11-04T18:06:00,paid_search,desktop,sports,always_on_search,control,add_to_cart
S0035605,C02678,2025-11-04T18:09:00,paid_search,desktop,sports,always_on_search,control,checkout
S0035606,C02678,2025-11-19T22:00:00,paid_search,desktop,sports,always_on_search,control,visit
S0035606,C02678,2025-11-19T22:03:00,paid_search,desktop,sports,always_on_search,control,product_view
S0035606,C02678,2025-11-19T22:10:00,paid_search,desktop,sports,always_on_search,control,add_to_cart
S0035607,C02678,2025-12-18T17:00:00,social,mobile,sports,summer_social,control,visit
S0035607,C02678,2025-12-18T17:03:00,social,mobile,sports,summer_social,control,product_view
S0035608,C02678,2025-12-03T20:00:00,organic,mobile,home,seo,control,visit
S0035608,C02678,2025-12-03T20:04:00,organic,mobile,home,seo,control,product_view
S0035608,C02678,2025-12-03T20:10:00,organic,mobile,home,seo,control,add_to_cart
S0035609,C02678,2025-12-13T17:00:00,social,mobile,electronics,summer_social,control,visit
S0035609,C02678,2025-12-13T17:04:00,social,mobile,electronics,summer_social,control,product_view
S0035610,C02678,2025-12-09T17:00:00,affiliate,mobile,electronics,partner_cashback,control,visit
S0035610,C02678,2025-12-09T17:02:00,affiliate,mobile,electronics,partner_cashback,control,product_view
S0035611,C02678,2025-12-09T08:00:00,organic,mobile,sports,seo,control,visit
S0035611,C02678,2025-12-09T08:05:00,organic,mobile,sports,seo,control,product_view
S0035612,C02679,2025-10-04T19:00:00,paid_search,desktop,apparel,always_on_search,treatment,visit
S0035612,C02679,2025-10-04T19:04:00,paid_search,desktop,apparel,always_on_search,treatment,product_view
S0035612,C02679,2025-10-04T19:02:00,paid_search,desktop,apparel,always_on_search,treatment,add_to_cart
S0035613,C02679,2025-10-04T08:00:00,social,mobile,apparel,summer_social,treatment,visit
S0035613,C02679,2025-10-04T08:02:00,social,mobile,apparel,summer_social,treatment,product_view
S0035614,C02679,2025-12-07T20:00:00,email,mobile,electronics,crm_lifecycle,treatment,visit
S0035614,C02679,2025-12-07T20:04:00,email,mobile,electronics,crm_lifecycle,treatment,product_view
S0035614,C02679,2025-12-07T20:04:00,email,mobile,electronics,crm_lifecycle,treatment,add_to_cart
S0035614,C02679,2025-12-07T20:06:00,email,mobile,electronics,crm_lifecycle,treatment,checkout
S0035615,C02679,2025-12-27T10:00:00,paid_search,mobile,apparel,always_on_search,treatment,visit
S0035616,C02680,2025-04-13T13:00:00,paid_search,tablet,apparel,always_on_search,control,visit
S0035617,C02680,2025-05-25T20:00:00,email,desktop,electronics,crm_lifecycle,control,visit
S0035618,C02680,2025-06-12T09:00:00,organic,desktop,apparel,seo,control,visit
S0035618,C02680,2025-06-12T09:04:00,organic,desktop,apparel,seo,control,product_view
S0035619,C02680,2025-07-27T22:00:00,social,mobile,apparel,summer_social,control,visit
S0035619,C02680,2025-07-27T22:02:00,social,mobile,apparel,summer_social,control,product_view
S0035620,C02680,2025-08-07T16:00:00,organic,desktop,apparel,seo,control,visit
S0035621,C02680,2025-08-14T09:00:00,email,desktop,home,crm_lifecycle,control,visit
S0035621,C02680,2025-08-14T09:01:00,email,desktop,home,crm_lifecycle,control,product_view
S0035622,C02680,2025-09-07T09:00:00,organic,desktop,apparel,seo,control,visit
S0035623,C02680,2025-10-17T14:00:00,email,mobile,sports,crm_lifecycle,control,visit
S0035623,C02680,2025-10-17T14:02:00,email,mobile,sports,crm_lifecycle,control,product_view
S0035623,C02680,2025-10-17T14:10:00,email,mobile,sports,crm_lifecycle,control,add_to_cart
S0035623,C02680,2025-10-17T14:06:00,email,mobile,sports,crm_lifecycle,control,checkout
S0035624,C02680,2025-12-03T09:00:00,paid_search,desktop,apparel,always_on_search,control,visit
S0035624,C02680,2025-12-03T09:02:00,paid_search,desktop,apparel,always_on_search,control,product_view
S0035625,C02680,2025-12-02T08:00:00,email,mobile,electronics,crm_lifecycle,control,visit
S0035626,C02681,2025-03-16T10:00:00,organic,mobile,home,seo,control,visit
S0035626,C02681,2025-03-16T10:05:00,organic,mobile,home,seo,control,product_view
S0035626,C02681,2025-03-16T10:08:00,organic,mobile,home,seo,control,add_to_cart
S0035627,C02681,2025-04-08T20:00:00,paid_search,mobile,beauty,always_on_search,control,visit
S0035627,C02681,2025-04-08T20:02:00,paid_search,mobile,beauty,always_on_search,control,product_view
S0035627,C02681,2025-04-08T20:02:00,paid_search,mobile,beauty,always_on_search,control,add_to_cart
S0035628,C02681,2025-04-11T11:00:00,email,desktop,home,crm_lifecycle,control,visit
S0035629,C02681,2025-04-04T19:00:00,direct,mobile,beauty,brand_direct,control,visit
S0035629,C02681,2025-04-04T19:01:00,direct,mobile,beauty,brand_direct,control,product_view
S0035630,C02681,2025-04-02T15:00:00,social,desktop,food,summer_social,control,visit
S0035631,C02681,2025-05-09T17:00:00,social,mobile,electronics,summer_social,control,visit
S0035632,C02681,2025-05-21T11:00:00,organic,desktop,sports,seo,control,visit
S0035633,C02681,2025-07-04T13:00:00,paid_search,desktop,beauty,always_on_search,control,visit
S0035633,C02681,2025-07-04T13:04:00,paid_search,desktop,beauty,always_on_search,control,product_view
S0035634,C02681,2025-08-21T17:00:00,paid_search,mobile,apparel,always_on_search,control,visit
S0035635,C02681,2025-09-27T08:00:00,organic,mobile,beauty,seo,control,visit
S0035635,C02681,2025-09-27T08:05:00,organic,mobile,beauty,seo,control,product_view
S0035636,C02681,2025-11-24T18:00:00,organic,mobile,food,seo,control,visit
S0035636,C02681,2025-11-24T18:01:00,organic,mobile,food,seo,control,product_view
S0035636,C02681,2025-11-24T18:04:00,organic,mobile,food,seo,control,add_to_cart
S0035636,C02681,2025-11-24T18:12:00,organic,mobile,food,seo,control,checkout
S0035637,C02681,2025-11-07T16:00:00,affiliate,mobile,beauty,partner_cashback,control,visit
S0035637,C02681,2025-11-07T16:01:00,affiliate,mobile,beauty,partner_cashback,control,product_view
S0035637,C02681,2025-11-07T16:10:00,affiliate,mobile,beauty,partner_cashback,control,add_to_cart
S0035637,C02681,2025-11-07T16:12:00,affiliate,mobile,beauty,partner_cashback,control,checkout
S0035638,C02681,2025-11-02T18:00:00,affiliate,mobile,apparel,partner_cashback,control,visit
S0035639,C02681,2025-12-19T18:00:00,social,mobile,sports,summer_social,control,visit
S0035639,C02681,2025-12-19T18:05:00,social,mobile,sports,summer_social,control,product_view
S0035640,C02682,2025-04-23T15:00:00,organic,mobile,electronics,seo,treatment,visit
S0035640,C02682,2025-04-23T15:02:00,organic,mobile,electronics,seo,treatment,product_view
S0035641,C02682,2025-05-20T20:00:00,email,mobile,sports,crm_lifecycle,treatment,visit
S0035641,C02682,2025-05-20T20:04:00,email,mobile,sports,crm_lifecycle,treatment,product_view
S0035642,C02682,2025-05-20T14:00:00,social,mobile,beauty,summer_social,treatment,visit
S0035642,C02682,2025-05-20T14:04:00,social,mobile,beauty,summer_social,treatment,product_view
S0035643,C02682,2025-05-25T09:00:00,social,mobile,electronics,summer_social,treatment,visit
S0035643,C02682,2025-05-25T09:01:00,social,mobile,electronics,summer_social,treatment,product_view
S0035643,C02682,2025-05-25T09:06:00,social,mobile,electronics,summer_social,treatment,add_to_cart
S0035643,C02682,2025-05-25T09:03:00,social,mobile,electronics,summer_social,treatment,checkout
S0035643,C02682,2025-05-25T09:16:00,social,mobile,electronics,summer_social,treatment,purchase
S0035644,C02682,2025-06-14T10:00:00,paid_search,desktop,sports,always_on_search,treatment,visit
S0035644,C02682,2025-06-14T10:02:00,paid_search,desktop,sports,always_on_search,treatment,product_view
S0035644,C02682,2025-06-14T10:06:00,paid_search,desktop,sports,always_on_search,treatment,add_to_cart
S0035644,C02682,2025-06-14T10:12:00,paid_search,desktop,sports,always_on_search,treatment,checkout
S0035644,C02682,2025-06-14T10:04:00,paid_search,desktop,sports,always_on_search,treatment,purchase
S0035645,C02682,2025-06-26T17:00:00,paid_search,desktop,home,always_on_search,treatment,visit
S0035645,C02682,2025-06-26T17:02:00,paid_search,desktop,home,always_on_search,treatment,product_view
S0035646,C02682,2025-06-16T14:00:00,paid_search,desktop,sports,always_on_search,treatment,visit
S0035646,C02682,2025-06-16T14:04:00,paid_search,desktop,sports,always_on_search,treatment,product_view
S0035647,C02682,2025-06-15T11:00:00,email,mobile,beauty,crm_lifecycle,treatment,visit
S0035647,C02682,2025-06-15T11:02:00,email,mobile,beauty,crm_lifecycle,treatment,product_view
S0035648,C02682,2025-06-07T18:00:00,affiliate,desktop,sports,partner_cashback,treatment,visit
S0035648,C02682,2025-06-07T18:04:00,affiliate,desktop,sports,partner_cashback,treatment,product_view
S0035649,C02682,2025-08-23T11:00:00,organic,desktop,apparel,seo,treatment,visit
S0035649,C02682,2025-08-23T11:02:00,organic,desktop,apparel,seo,treatment,product_view
S0035650,C02682,2025-09-15T17:00:00,social,tablet,beauty,summer_social,treatment,visit
S0035650,C02682,2025-09-15T17:04:00,social,tablet,beauty,summer_social,treatment,product_view
S0035650,C02682,2025-09-15T17:10:00,social,tablet,beauty,summer_social,treatment,add_to_cart
S0035650,C02682,2025-09-15T17:06:00,social,tablet,beauty,summer_social,treatment,checkout
S0035650,C02682,2025-09-15T17:04:00,social,tablet,beauty,summer_social,treatment,purchase
S0035651,C02682,2025-09-24T15:00:00,social,desktop,home,summer_social,treatment,visit
S0035652,C02682,2025-09-21T11:00:00,paid_search,desktop,home,always_on_search,treatment,visit
