order_id,session_id,customer_id,order_date,channel,device,category,campaign,ab_variant,gross_revenue,coupon_spend,net_revenue,gross_margin,returned,base_segment
O0003836,S0041162,C03099,2025-08-15T09:00:00,organic,desktop,beauty,seo,treatment,278.58,23.68,254.9,102.06,0,champion
O0003837,S0041166,C03099,2025-09-02T12:00:00,organic,mobile,beauty,seo,treatment,313.04,26.61,286.43,112.3,0,champion
O0003838,S0041168,C03099,2025-09-27T08:00:00,email,mobile,electronics,crm_lifecycle,treatment,327.43,27.83,299.6,117.83,0,champion
O0003839,S0041169,C03099,2025-10-21T08:00:00,direct,tablet,beauty,brand_direct,treatment,230.19,19.57,210.63,83.46,0,champion
O0003840,S0041186,C03100,2025-07-10T22:00:00,social,desktop,electronics,summer_social,control,148.96,11.92,137.05,42.97,0,steady
O0003841,S0041196,C03101,2025-03-16T19:00:00,paid_search,mobile,electronics,always_on_search,treatment,296.76,54.9,241.86,62.14,0,deal_seeker
O0003842,S0041206,C03101,2025-08-06T09:00:00,affiliate,desktop,sports,partner_cashback,treatment,464.81,95.29,369.53,102.16,0,deal_seeker
O0003843,S0041207,C03101,2025-08-27T08:00:00,email,mobile,apparel,crm_lifecycle,treatment,247.23,45.74,201.49,50.43,0,deal_seeker
O0003844,S0041208,C03101,2025-08-06T13:00:00,organic,mobile,electronics,seo,treatment,244.98,45.32,199.66,49.9,0,deal_seeker
O0003845,S0041212,C03101,2025-12-23T15:00:00,email,mobile,food,crm_lifecycle,treatment,107.35,19.86,87.49,17.37,0,deal_seeker
O0003846,S0041230,C03104,2025-09-18T22:00:00,paid_search,mobile,sports,always_on_search,control,191.7,15.34,176.36,53.73,0,steady
O0003847,S0041232,C03104,2025-10-20T09:00:00,email,mobile,sports,crm_lifecycle,control,168.14,13.45,154.69,46.14,0,steady
O0003848,S0041240,C03105,2025-06-15T19:00:00,direct,desktop,beauty,brand_direct,treatment,106.39,15.43,90.96,23.2,0,new_or_low
O0003849,S0041254,C03106,2025-07-14T18:00:00,social,tablet,home,summer_social,treatment,196.21,22.56,173.65,55.78,0,steady
O0003850,S0041255,C03106,2025-08-02T21:00:00,direct,desktop,home,brand_direct,treatment,159.38,18.33,141.05,44.37,0,steady
O0003851,S0041260,C03106,2025-11-01T17:00:00,paid_search,desktop,food,always_on_search,treatment,240.64,27.67,212.96,69.54,0,steady
O0003852,S0041262,C03106,2025-11-18T14:00:00,organic,mobile,electronics,seo,treatment,164.56,18.92,145.63,42.97,0,steady
O0003853,S0041265,C03106,2025-12-19T22:00:00,affiliate,desktop,apparel,partner_cashback,treatment,114.12,15.41,98.72,29.55,0,steady
O0003854,S0041294,C03108,2025-06-15T13:00:00,paid_search,mobile,apparel,always_on_search,control,209.71,16.78,192.93,59.53,0,steady
O0003855,S0041306,C03108,2025-11-22T11:00:00,organic,desktop,beauty,seo,control,222.97,17.84,205.14,66.8,0,steady
O0003856,S0041308,C03108,2025-11-05T17:00:00,paid_search,mobile,beauty,always_on_search,control,370.18,29.61,340.57,111.2,0,steady
O0003857,S0041323,C03110,2025-05-01T15:00:00,paid_search,tablet,beauty,always_on_search,control,271.33,21.71,249.62,82.37,0,steady
O0003858,S0041332,C03110,2025-11-19T17:00:00,affiliate,mobile,beauty,partner_cashback,control,277.3,27.73,249.57,79.35,0,steady
O0003859,S0041339,C03112,2025-12-14T16:00:00,paid_search,desktop,home,always_on_search,treatment,166.15,30.74,135.41,34.27,0,deal_seeker
O0003860,S0041411,C03119,2025-05-27T16:00:00,direct,desktop,beauty,brand_direct,control,277.75,30.55,247.2,71.63,0,new_or_low
O0003861,S0041424,C03121,2025-04-24T13:00:00,paid_search,mobile,apparel,always_on_search,control,288.42,23.07,265.35,84.87,0,steady
O0003862,S0041427,C03121,2025-05-18T14:00:00,social,desktop,apparel,summer_social,control,193.21,15.46,177.75,57.21,1,steady
O0003863,S0041430,C03121,2025-07-11T18:00:00,social,mobile,beauty,summer_social,control,153.5,12.28,141.22,41.43,0,steady
O0003864,S0041442,C03122,2025-10-17T19:00:00,organic,mobile,home,seo,control,120.16,18.02,102.13,21.62,0,deal_seeker
O0003865,S0041450,C03123,2025-06-22T21:00:00,organic,desktop,sports,seo,control,194.74,29.21,165.53,43.0,0,deal_seeker
O0003866,S0041452,C03123,2025-06-11T17:00:00,social,desktop,sports,summer_social,control,148.77,22.32,126.46,31.67,0,deal_seeker
O0003867,S0041470,C03123,2025-11-13T10:00:00,paid_search,mobile,food,always_on_search,control,139.68,20.95,118.73,26.43,0,deal_seeker
O0003868,S0041473,C03124,2025-01-18T17:00:00,paid_search,desktop,beauty,always_on_search,treatment,465.37,39.56,425.81,173.84,0,champion
O0003869,S0041480,C03124,2025-03-22T17:00:00,social,tablet,food,summer_social,treatment,472.71,40.18,432.53,176.66,0,champion
O0003870,S0041482,C03124,2025-04-06T14:00:00,email,mobile,beauty,crm_lifecycle,treatment,390.34,33.18,357.16,142.01,0,champion
O0003871,S0041485,C03124,2025-04-03T19:00:00,social,tablet,sports,summer_social,treatment,522.96,44.45,478.51,195.97,0,champion
O0003872,S0041496,C03124,2025-06-17T15:00:00,email,mobile,beauty,crm_lifecycle,treatment,391.29,33.26,358.03,142.37,0,champion
O0003873,S0041504,C03124,2025-09-08T14:00:00,social,mobile,electronics,summer_social,treatment,365.45,31.06,334.38,132.44,0,champion
O0003874,S0041508,C03124,2025-11-14T14:00:00,direct,mobile,beauty,brand_direct,treatment,286.06,24.32,261.75,101.93,0,champion
O0003875,S0041519,C03126,2025-07-13T22:00:00,affiliate,mobile,home,partner_cashback,treatment,183.72,24.8,158.92,47.62,0,steady
O0003876,S0041532,C03127,2025-05-24T18:00:00,paid_search,mobile,sports,always_on_search,treatment,113.69,13.07,100.62,27.22,0,steady
O0003877,S0041541,C03127,2025-12-19T13:00:00,paid_search,tablet,beauty,always_on_search,treatment,166.02,19.09,146.93,46.42,0,steady
O0003878,S0041552,C03128,2025-10-01T13:00:00,organic,mobile,food,seo,treatment,105.01,19.43,85.59,16.82,0,deal_seeker
O0003879,S0041588,C03131,2025-12-02T17:00:00,organic,mobile,sports,seo,treatment,196.99,36.44,160.54,38.56,0,deal_seeker
O0003880,S0041607,C03132,2025-09-05T16:00:00,direct,mobile,electronics,brand_direct,treatment,230.05,26.46,203.6,63.26,0,steady
O0003881,S0041615,C03132,2025-12-16T17:00:00,social,mobile,sports,summer_social,treatment,241.96,27.83,214.13,66.95,0,steady
O0003882,S0041621,C03133,2025-11-27T12:00:00,social,mobile,beauty,summer_social,control,133.75,14.71,119.03,28.9,1,new_or_low
O0003883,S0041636,C03135,2025-06-07T10:00:00,email,desktop,apparel,crm_lifecycle,control,217.73,17.42,200.31,65.11,0,steady
O0003884,S0041646,C03135,2025-09-12T17:00:00,email,mobile,beauty,crm_lifecycle,control,284.43,22.75,261.68,83.59,0,steady
O0003885,S0041663,C03137,2025-08-22T08:00:00,organic,desktop,sports,seo,treatment,199.1,22.9,176.2,56.67,0,steady
O0003886,S0041664,C03137,2025-08-26T15:00:00,email,tablet,beauty,crm_lifecycle,treatment,204.53,23.52,181.01,58.35,1,steady
O0003887,S0041676,C03138,2025-10-16T22:00:00,email,desktop,food,crm_lifecycle,treatment,598.7,50.89,547.81,225.08,0,champion
O0003888,S0041680,C03138,2025-12-04T15:00:00,email,tablet,home,crm_lifecycle,treatment,244.55,20.79,223.76,88.98,0,champion
O0003889,S0041723,C03142,2025-07-20T12:00:00,email,desktop,electronics,crm_lifecycle,control,131.09,10.49,120.61,37.21,0,steady
O0003890,S0041755,C03145,2025-10-20T15:00:00,email,mobile,home,crm_lifecycle,treatment,111.66,20.66,91.01,18.39,0,deal_seeker
O0003891,S0041758,C03145,2025-12-11T15:00:00,social,mobile,electronics,summer_social,treatment,217.86,40.3,177.55,43.49,0,deal_seeker
O0003892,S0041781,C03147,2025-12-07T19:00:00,affiliate,desktop,sports,partner_cashback,treatment,171.13,23.1,148.03,46.81,0,steady
O0003893,S0041791,C03148,2025-11-22T11:00:00,direct,mobile,apparel,brand_direct,treatment,144.2,26.68,117.52,26.08,0,deal_seeker
O0003894,S0041797,C03149,2025-08-08T13:00:00,organic,mobile,home,seo,treatment,688.15,79.14,609.02,205.16,0,steady
O0003895,S0041799,C03149,2025-09-12T18:00:00,affiliate,tablet,beauty,partner_cashback,treatment,292.18,39.44,252.73,83.46,0,steady
O0003896,S0041802,C03149,2025-10-27T21:00:00,email,desktop,home,crm_lifecycle,treatment,157.83,18.15,139.68,43.89,0,steady
O0003897,S0041804,C03149,2025-10-14T17:00:00,affiliate,mobile,home,partner_cashback,treatment,253.05,34.16,218.89,68.61,0,steady
O0003898,S0041805,C03149,2025-11-18T12:00:00,email,desktop,electronics,crm_lifecycle,treatment,176.37,20.28,156.09,49.63,0,steady
O0003899,S0041848,C03154,2025-08-19T22:00:00,social,mobile,food,summer_social,treatment,374.63,31.84,342.78,135.97,0,champion
O0003900,S0041853,C03154,2025-11-10T09:00:00,organic,mobile,apparel,seo,treatment,350.5,29.79,320.71,126.7,0,champion
O0003901,S0041860,C03155,2025-06-06T12:00:00,email,mobile,electronics,crm_lifecycle,control,207.52,31.13,176.4,43.15,0,deal_seeker
O0003902,S0041904,C03157,2025-12-19T16:00:00,paid_search,mobile,sports,always_on_search,treatment,265.2,49.06,216.14,54.68,0,deal_seeker
O0003903,S0041908,C03158,2025-05-10T10:00:00,paid_search,desktop,home,always_on_search,treatment,346.48,64.1,282.38,76.89,0,deal_seeker
O0003904,S0041918,C03158,2025-10-11T18:00:00,affiliate,mobile,apparel,partner_cashback,treatment,133.09,27.28,105.81,22.68,0,deal_seeker
O0003905,S0041925,C03159,2025-12-18T08:00:00,direct,mobile,food,brand_direct,control,252.08,20.17,231.91,73.17,0,steady
O0003906,S0041930,C03160,2025-11-12T12:00:00,email,tablet,food,crm_lifecycle,treatment,225.31,32.67,192.64,54.72,0,new_or_low
O0003907,S0041946,C03163,2025-06-15T19:00:00,social,desktop,home,summer_social,control,281.35,22.51,258.84,85.59,0,steady
O0003908,S0041949,C03163,2025-06-22T22:00:00,paid_search,desktop,beauty,always_on_search,control,470.22,37.62,432.6,146.41,0,steady
O0003909,S0041960,C03164,2025-08-14T10:00:00,paid_search,mobile,home,always_on_search,treatment,501.36,92.75,408.61,110.5,0,deal_seeker
O0003910,S0041986,C03165,2025-11-15T14:00:00,email,desktop,food,crm_lifecycle,control,675.83,33.79,642.03,264.65,0,champion
O0003911,S0041987,C03165,2025-12-05T10:00:00,email,mobile,home,crm_lifecycle,control,389.32,19.47,369.85,147.34,0,champion
O0003912,S0041998,C03167,2025-03-09T19:00:00,affiliate,mobile,food,partner_cashback,treatment,78.21,16.03,62.18,10.03,0,deal_seeker
O0003913,S0042001,C03167,2025-03-19T18:00:00,paid_search,mobile,home,always_on_search,treatment,85.92,15.9,70.03,12.31,0,deal_seeker
O0003914,S0042019,C03168,2025-06-07T18:00:00,affiliate,mobile,beauty,partner_cashback,control,248.5,24.85,223.65,70.28,1,steady
O0003915,S0042041,C03170,2025-10-21T19:00:00,paid_search,mobile,home,always_on_search,control,121.65,18.25,103.4,21.99,0,deal_seeker
O0003916,S0042043,C03170,2025-11-01T21:00:00,affiliate,desktop,home,partner_cashback,control,225.32,38.31,187.02,49.24,0,deal_seeker
O0003917,S0042052,C03171,2025-08-03T12:00:00,affiliate,desktop,beauty,partner_cashback,control,224.07,22.41,201.67,65.58,0,steady
O0003918,S0042072,C03172,2025-09-03T14:00:00,affiliate,mobile,food,partner_cashback,treatment,184.63,24.92,159.7,47.9,0,steady
O0003919,S0042076,C03173,2025-02-16T16:00:00,email,desktop,apparel,crm_lifecycle,control,250.97,37.65,213.33,56.86,0,deal_seeker
O0003920,S0042078,C03173,2025-02-26T19:00:00,organic,mobile,food,seo,control,306.31,45.95,260.36,67.51,0,deal_seeker
O0003921,S0042081,C03173,2025-04-14T09:00:00,social,desktop,beauty,summer_social,control,182.26,27.34,154.92,39.93,0,deal_seeker
O0003922,S0042084,C03173,2025-06-23T08:00:00,affiliate,mobile,food,partner_cashback,control,227.99,38.76,189.23,46.88,0,deal_seeker
O0003923,S0042090,C03173,2025-10-11T21:00:00,email,desktop,beauty,crm_lifecycle,control,151.57,22.74,128.84,32.36,0,deal_seeker
O0003924,S0042110,C03175,2025-05-12T17:00:00,direct,mobile,food,brand_direct,treatment,190.32,21.89,168.43,50.95,0,steady
O0003925,S0042112,C03175,2025-06-23T08:00:00,social,mobile,electronics,summer_social,treatment,228.7,26.3,202.4,62.84,0,steady
O0003926,S0042130,C03177,2025-09-17T20:00:00,paid_search,tablet,food,always_on_search,treatment,347.35,64.26,283.09,77.1,0,deal_seeker
O0003927,S0042131,C03177,2025-09-08T19:00:00,affiliate,mobile,electronics,partner_cashback,treatment,299.0,61.29,237.7,60.93,1,deal_seeker
O0003928,S0042142,C03178,2025-09-15T20:00:00,social,mobile,sports,summer_social,control,165.96,13.28,152.69,45.44,0,steady
O0003929,S0042143,C03178,2025-11-22T20:00:00,email,mobile,electronics,crm_lifecycle,control,221.3,17.7,203.59,63.26,0,steady
O0003930,S0042188,C03181,2025-05-15T12:00:00,direct,mobile,home,brand_direct,treatment,369.36,68.33,301.03,79.3,0,deal_seeker
O0003931,S0042193,C03181,2025-07-03T16:00:00,direct,mobile,sports,brand_direct,treatment,252.92,46.79,206.13,51.78,0,deal_seeker
O0003932,S0042200,C03181,2025-11-26T14:00:00,affiliate,desktop,food,partner_cashback,treatment,374.49,76.77,297.72,81.34,0,deal_seeker
O0003933,S0042201,C03181,2025-12-25T08:00:00,affiliate,mobile,home,partner_cashback,treatment,106.73,21.88,84.85,16.61,0,deal_seeker
O0003934,S0042216,C03183,2025-02-12T21:00:00,direct,mobile,beauty,brand_direct,treatment,397.29,33.77,363.52,144.68,0,champion
O0003935,S0042220,C03183,2025-03-21T22:00:00,social,mobile,home,summer_social,treatment,412.95,35.1,377.85,150.7,0,champion
O0003936,S0042232,C03183,2025-07-23T19:00:00,paid_search,mobile,beauty,always_on_search,treatment,330.03,28.05,301.98,118.83,0,champion
O0003937,S0042233,C03183,2025-07-05T19:00:00,paid_search,desktop,sports,always_on_search,treatment,515.59,43.83,471.77,193.14,0,champion
O0003938,S0042236,C03183,2025-07-24T16:00:00,paid_search,mobile,food,always_on_search,treatment,275.58,23.42,252.16,97.91,0,champion
O0003939,S0042237,C03183,2025-08-14T15:00:00,email,tablet,electronics,crm_lifecycle,treatment,792.37,67.35,725.02,299.51,0,champion
O0003940,S0042238,C03183,2025-08-19T16:00:00,organic,desktop,sports,seo,treatment,334.24,28.41,305.83,123.45,0,champion
O0003941,S0042241,C03183,2025-09-07T11:00:00,email,mobile,sports,crm_lifecycle,treatment,342.14,29.08,313.06,123.49,0,champion
O0003942,S0042264,C03184,2025-11-02T09:00:00,paid_search,desktop,beauty,always_on_search,control,241.32,19.31,222.01,72.7,0,steady
O0003943,S0042319,C03193,2025-06-08T08:00:00,social,desktop,home,summer_social,control,321.45,16.07,305.38,123.26,0,champion
O0003944,S0042322,C03193,2025-07-10T21:00:00,paid_search,mobile,apparel,always_on_search,control,302.5,15.13,287.38,112.7,0,champion
O0003945,S0042336,C03193,2025-12-21T14:00:00,organic,mobile,apparel,seo,control,253.61,12.68,240.93,93.19,0,champion
O0003946,S0042375,C03197,2025-05-15T10:00:00,organic,mobile,food,seo,treatment,173.4,32.08,141.32,32.98,0,deal_seeker
O0003947,S0042420,C03200,2025-11-16T12:00:00,paid_search,mobile,food,always_on_search,control,273.06,13.65,259.41,100.95,0,champion
O0003948,S0042421,C03200,2025-12-26T09:00:00,social,mobile,home,summer_social,control,310.98,15.55,295.43,116.08,0,champion
O0003949,S0042438,C03201,2025-05-03T10:00:00,email,mobile,apparel,crm_lifecycle,control,342.18,17.11,325.07,128.53,0,champion
O0003950,S0042439,C03201,2025-06-03T19:00:00,organic,mobile,home,seo,control,457.01,22.85,434.16,174.35,0,champion
O0003951,S0042479,C03204,2025-05-22T20:00:00,paid_search,mobile,electronics,always_on_search,treatment,374.46,69.28,305.19,80.5,0,deal_seeker
O0003952,S0042500,C03205,2025-08-18T13:00:00,direct,desktop,electronics,brand_direct,treatment,287.91,33.11,254.8,84.18,0,steady
O0003953,S0042505,C03205,2025-11-23T13:00:00,organic,desktop,electronics,seo,treatment,432.09,49.69,382.4,128.84,0,steady
O0003954,S0042518,C03206,2025-11-13T19:00:00,direct,desktop,beauty,brand_direct,treatment,148.7,21.56,127.14,34.41,0,new_or_low
O0003955,S0042555,C03208,2025-08-08T12:00:00,organic,mobile,apparel,seo,treatment,299.33,25.44,273.88,107.03,0,champion
O0003956,S0042556,C03208,2025-08-05T22:00:00,organic,mobile,beauty,seo,treatment,277.05,23.55,253.5,98.47,0,champion
O0003957,S0042561,C03208,2025-10-18T13:00:00,organic,desktop,home,seo,treatment,301.34,25.61,275.73,110.8,0,champion
O0003958,S0042563,C03208,2025-11-11T19:00:00,paid_search,mobile,beauty,always_on_search,treatment,353.88,30.08,323.8,127.99,0,champion
O0003959,S0042564,C03208,2025-12-08T13:00:00,paid_search,mobile,food,always_on_search,treatment,569.66,48.42,521.24,210.92,0,champion
O0003960,S0042612,C03212,2025-11-06T15:00:00,social,mobile,home,summer_social,control,136.82,15.05,121.77,29.75,0,new_or_low
O0003961,S0042613,C03212,2025-11-24T13:00:00,organic,mobile,home,seo,control,113.18,12.45,100.73,23.23,0,new_or_low
O0003962,S0042617,C03212,2025-12-04T22:00:00,direct,mobile,home,brand_direct,control,59.55,6.55,53.0,8.43,0,new_or_low
O0003963,S0042621,C03213,2025-02-18T16:00:00,direct,mobile,electronics,brand_direct,control,125.33,18.8,106.53,22.89,0,deal_seeker
O0003964,S0042636,C03214,2025-07-09T21:00:00,email,mobile,electronics,crm_lifecycle,treatment,414.62,47.68,366.94,120.43,0,steady
O0003965,S0042640,C03214,2025-08-07T09:00:00,email,mobile,home,crm_lifecycle,treatment,374.61,43.08,331.53,108.03,0,steady
O0003966,S0042642,C03214,2025-09-22T18:00:00,social,desktop,sports,summer_social,treatment,288.16,33.14,255.03,84.26,0,steady
O0003967,S0042644,C03214,2025-11-21T12:00:00,email,tablet,home,crm_lifecycle,treatment,153.55,17.66,135.89,42.56,0,steady
O0003968,S0042652,C03215,2025-06-25T15:00:00,social,mobile,apparel,summer_social,control,252.76,12.64,240.12,92.85,1,champion
O0003969,S0042660,C03215,2025-09-20T17:00:00,email,desktop,apparel,crm_lifecycle,control,475.1,23.75,451.34,184.56,0,champion
O0003970,S0042670,C03216,2025-04-17T15:00:00,affiliate,mobile,apparel,partner_cashback,control,72.62,9.44,63.18,11.59,0,new_or_low
O0003971,S0042684,C03217,2025-12-19T09:00:00,paid_search,desktop,apparel,always_on_search,treatment,344.61,39.63,304.98,101.74,0,steady
O0003972,S0042685,C03218,2025-10-18T22:00:00,email,mobile,food,crm_lifecycle,control,220.01,33.0,187.01,46.23,0,deal_seeker
O0003973,S0042718,C03222,2025-07-27T22:00:00,paid_search,mobile,food,always_on_search,treatment,239.84,27.58,212.26,66.29,0,steady
O0003974,S0042720,C03222,2025-07-06T11:00:00,organic,mobile,beauty,seo,treatment,220.65,25.37,195.28,60.35,0,steady
O0003975,S0042746,C03225,2025-04-14T14:00:00,direct,mobile,sports,brand_direct,control,131.86,19.78,112.08,24.5,0,deal_seeker
O0003976,S0042757,C03225,2025-11-18T22:00:00,social,mobile,home,summer_social,control,183.67,27.55,156.12,37.27,0,deal_seeker
O0003977,S0042768,C03226,2025-06-01T16:00:00,social,desktop,food,summer_social,treatment,817.96,69.53,748.43,309.34,0,champion
O0003978,S0042770,C03226,2025-06-19T11:00:00,email,desktop,food,crm_lifecycle,treatment,189.38,16.1,173.29,67.78,0,champion
O0003979,S0042776,C03226,2025-09-26T13:00:00,direct,mobile,electronics,brand_direct,treatment,390.93,33.23,357.7,142.23,0,champion
O0003980,S0042784,C03226,2025-10-24T16:00:00,organic,desktop,electronics,seo,treatment,220.4,18.73,201.67,79.7,0,champion
O0003981,S0042793,C03227,2025-08-19T14:00:00,email,mobile,electronics,crm_lifecycle,treatment,194.71,22.39,172.31,52.31,0,steady
O0003982,S0042800,C03227,2025-12-25T12:00:00,direct,tablet,food,brand_direct,treatment,252.7,29.06,223.64,73.27,0,steady
O0003983,S0042820,C03228,2025-09-12T13:00:00,social,desktop,beauty,summer_social,treatment,201.36,37.25,164.11,42.59,0,deal_seeker
O0003984,S0042835,C03229,2025-08-27T16:00:00,organic,tablet,sports,seo,control,266.56,21.32,245.23,80.83,0,steady
O0003985,S0042837,C03229,2025-08-20T12:00:00,organic,desktop,electronics,seo,control,426.34,34.11,392.23,132.28,0,steady
O0003986,S0042846,C03231,2025-02-23T22:00:00,social,mobile,beauty,summer_social,treatment,737.35,84.8,652.56,220.4,0,steady
O0003987,S0042856,C03231,2025-10-25T12:00:00,social,mobile,apparel,summer_social,treatment,137.44,15.81,121.63,34.57,0,steady
O0003988,S0042862,C03231,2025-12-05T22:00:00,paid_search,mobile,apparel,always_on_search,treatment,194.56,22.37,172.18,52.26,0,steady
O0003989,S0042878,C03234,2025-07-25T20:00:00,email,mobile,sports,crm_lifecycle,control,187.45,15.0,172.45,52.36,0,steady
O0003990,S0042901,C03237,2025-12-07T20:00:00,paid_search,mobile,sports,always_on_search,treatment,264.46,30.41,234.04,73.92,0,steady
O0003991,S0042907,C03238,2025-03-01T17:00:00,paid_search,mobile,electronics,always_on_search,treatment,260.06,22.11,237.96,91.94,0,champion
O0003992,S0042908,C03238,2025-04-25T12:00:00,paid_search,desktop,electronics,always_on_search,treatment,559.31,47.54,511.77,209.94,0,champion
O0003993,S0042914,C03238,2025-08-21T14:00:00,email,mobile,electronics,crm_lifecycle,treatment,294.48,25.03,269.45,105.17,0,champion
O0003994,S0042925,C03238,2025-12-20T10:00:00,affiliate,mobile,electronics,partner_cashback,treatment,522.83,54.9,467.94,188.53,0,champion
O0003995,S0042939,C03240,2025-07-24T13:00:00,direct,desktop,food,brand_direct,treatment,157.11,29.07,128.05,32.13,0,deal_seeker
O0003996,S0042949,C03240,2025-12-04T22:00:00,direct,desktop,electronics,brand_direct,treatment,261.84,48.44,213.4,56.89,0,deal_seeker
O0003997,S0042957,C03242,2025-06-02T10:00:00,social,desktop,electronics,summer_social,control,391.42,19.57,371.85,151.18,0,champion
O0003998,S0042961,C03242,2025-07-14T19:00:00,email,desktop,beauty,crm_lifecycle,control,564.03,28.2,535.83,220.05,0,champion
O0003999,S0042967,C03242,2025-09-06T19:00:00,paid_search,desktop,electronics,always_on_search,control,456.2,22.81,433.39,177.03,0,champion
O0004000,S0042968,C03242,2025-10-23T14:00:00,paid_search,mobile,electronics,always_on_search,control,168.67,8.43,160.24,59.3,0,champion
O0004001,S0042972,C03242,2025-11-03T19:00:00,social,mobile,home,summer_social,control,252.69,12.63,240.05,92.82,0,champion
O0004002,S0042976,C03242,2025-12-11T09:00:00,paid_search,desktop,home,always_on_search,control,277.24,13.86,263.38,105.62,0,champion
O0004003,S0042980,C03243,2025-04-01T09:00:00,direct,desktop,sports,brand_direct,control,278.96,22.32,256.65,84.83,0,steady
O0004004,S0042989,C03243,2025-11-07T16:00:00,email,mobile,sports,crm_lifecycle,control,517.45,41.4,476.06,158.62,0,steady
O0004005,S0042992,C03244,2025-07-06T08:00:00,email,mobile,sports,crm_lifecycle,treatment,509.33,43.29,466.04,187.74,0,champion
O0004006,S0042993,C03244,2025-07-13T18:00:00,email,mobile,sports,crm_lifecycle,treatment,280.02,23.8,256.22,99.61,0,champion
O0004007,S0043008,C03244,2025-11-20T22:00:00,email,mobile,food,crm_lifecycle,treatment,507.93,43.17,464.76,187.2,0,champion
O0004008,S0043010,C03244,2025-12-26T11:00:00,paid_search,mobile,apparel,always_on_search,treatment,561.01,47.69,513.32,207.6,0,champion
O0004009,S0043011,C03244,2025-12-16T19:00:00,direct,mobile,apparel,brand_direct,treatment,425.81,36.19,389.62,155.64,0,champion
O0004010,S0043018,C03245,2025-11-01T19:00:00,paid_search,desktop,sports,always_on_search,treatment,262.01,30.13,231.88,76.16,0,steady
O0004011,S0043023,C03246,2025-07-22T20:00:00,paid_search,mobile,sports,always_on_search,treatment,344.54,29.29,315.26,124.41,0,champion
O0004012,S0043024,C03246,2025-08-24T18:00:00,email,mobile,beauty,crm_lifecycle,treatment,242.8,20.64,222.16,85.31,0,champion
O0004013,S0043025,C03246,2025-08-09T13:00:00,email,mobile,beauty,crm_lifecycle,treatment,236.75,20.12,216.63,82.98,0,champion
O0004014,S0043030,C03246,2025-11-06T17:00:00,email,desktop,apparel,crm_lifecycle,treatment,421.39,35.82,385.57,156.94,0,champion
O0004015,S0043049,C03248,2025-05-12T12:00:00,social,mobile,home,summer_social,treatment,67.36,12.46,54.9,7.92,0,deal_seeker
O0004016,S0043056,C03248,2025-08-21T21:00:00,paid_search,mobile,apparel,always_on_search,treatment,263.92,48.83,215.1,54.38,0,deal_seeker
O0004017,S0043057,C03248,2025-08-01T09:00:00,direct,mobile,electronics,brand_direct,treatment,142.9,26.44,116.46,25.77,0,deal_seeker
O0004018,S0043062,C03249,2025-01-27T19:00:00,direct,mobile,home,brand_direct,control,300.42,24.03,276.38,88.73,0,steady
O0004019,S0043082,C03249,2025-12-20T17:00:00,direct,mobile,home,brand_direct,control,147.37,11.79,135.58,39.45,0,steady
O0004020,S0043096,C03250,2025-11-04T19:00:00,social,mobile,food,summer_social,control,250.61,37.59,213.01,53.77,0,deal_seeker
O0004021,S0043101,C03251,2025-02-11T12:00:00,paid_search,desktop,sports,always_on_search,control,199.4,15.95,183.45,59.21,0,steady
O0004022,S0043129,C03251,2025-12-20T20:00:00,organic,mobile,sports,seo,control,88.92,7.11,81.81,20.63,0,steady
O0004023,S0043149,C03252,2025-12-04T13:00:00,affiliate,mobile,beauty,partner_cashback,treatment,320.99,33.7,287.29,112.66,0,champion
O0004024,S0043200,C03258,2025-05-11T16:00:00,social,mobile,home,summer_social,control,104.93,15.74,89.19,17.86,0,deal_seeker
O0004025,S0043238,C03261,2025-07-27T17:00:00,email,mobile,sports,crm_lifecycle,treatment,246.55,20.96,225.59,86.75,0,champion
O0004026,S0043239,C03261,2025-07-07T13:00:00,organic,desktop,sports,seo,treatment,395.98,33.66,362.32,147.18,0,champion
O0004027,S0043247,C03261,2025-10-13T21:00:00,affiliate,mobile,food,partner_cashback,treatment,404.02,42.42,361.6,143.87,0,champion
O0004028,S0043253,C03261,2025-12-09T13:00:00,social,mobile,sports,summer_social,treatment,274.5,23.33,251.17,97.49,0,champion
O0004029,S0043257,C03262,2025-09-20T19:00:00,paid_search,mobile,electronics,always_on_search,control,249.59,37.44,212.15,53.52,0,deal_seeker
O0004030,S0043264,C03263,2025-07-20T17:00:00,social,desktop,food,summer_social,treatment,521.68,44.34,477.34,195.48,0,champion
O0004031,S0043269,C03263,2025-10-07T12:00:00,organic,desktop,apparel,seo,treatment,332.83,28.29,304.54,122.91,0,champion
O0004032,S0043282,C03264,2025-10-14T19:00:00,social,mobile,beauty,summer_social,treatment,194.22,35.93,158.29,37.9,0,deal_seeker
O0004033,S0043312,C03266,2025-12-17T17:00:00,organic,mobile,apparel,seo,control,287.44,14.37,273.06,106.69,0,champion
O0004034,S0043315,C03267,2025-11-12T11:00:00,email,mobile,electronics,crm_lifecycle,control,362.42,39.87,322.55,91.99,0,new_or_low
O0004035,S0043349,C03271,2025-09-11T15:00:00,organic,mobile,beauty,seo,treatment,124.55,23.04,101.51,21.44,0,deal_seeker
O0004036,S0043369,C03273,2025-12-11T21:00:00,social,mobile,food,summer_social,control,229.58,11.48,218.1,83.6,0,champion
O0004037,S0043370,C03274,2025-03-21T17:00:00,social,mobile,home,summer_social,control,261.87,13.09,248.77,96.48,0,champion
