customer_id,recency_days,frequency,monetary,gross_margin,coupon_spend,return_rate,r_score,f_score,m_score,rfm_score,segment
C02466,95,2,220.5,61.18000000000001,28.65,0.5,3,4,2,9,Core Customers
C01617,32,2,213.72,61.8,18.58,0.0,4,3,2,9,Core Customers
C01576,25,2,213.53,61.74,27.75,0.0,4,3,2,9,Core Customers
C03250,54,1,213.01,53.77,37.59,0.0,4,3,2,9,Core Customers
C01736,64,2,212.28,48.57,41.77,0.0,3,4,2,9,Core Customers
C01345,51,2,212.0,45.48,50.349999999999994,0.0,4,3,2,9,Core Customers
C01620,16,1,210.29,55.99,47.74,0.0,5,2,2,9,New Potential
C01715,13,1,208.56,52.48,36.8,0.0,5,2,2,9,New Potential
C01475,41,2,208.54000000000002,47.48,47.33,0.5,4,3,2,9,Core Customers
C02731,10,1,195.7,60.49,17.02,0.0,5,2,2,9,New Potential
C03160,46,1,192.64,54.72,32.67,0.0,4,3,2,9,Core Customers
C02500,1,1,192.11,47.71,39.35,0.0,5,2,2,9,New Potential
C03083,49,1,190.36,51.01,32.28,0.0,4,3,2,9,Core Customers
C03049,27,1,189.54,46.97,33.45,0.0,4,3,2,9,Core Customers
C02411,11,1,181.74,55.61,20.19,0.0,5,2,2,9,New Potential
C02581,101,2,181.41,36.61,34.56,0.0,3,4,2,9,Core Customers
C03511,45,1,166.84,50.39,18.54,0.0,4,3,2,9,Core Customers
C01947,5,1,166.62,53.32,14.49,1.0,5,2,2,9,New Potential
C02224,16,1,166.24,53.19,14.46,0.0,5,2,2,9,New Potential
C03283,4,1,164.03,49.41,14.26,0.0,5,3,1,9,Core Customers
C03289,12,1,155.35,37.05,27.42,0.0,5,3,1,9,Core Customers
C00526,14,2,148.93,30.19,28.59,0.0,5,3,1,9,Core Customers
C03147,21,1,148.03,46.81,23.1,0.0,5,3,1,9,Core Customers
C03522,13,1,140.94,32.87,31.99,0.0,5,3,1,9,Core Customers
C03567,13,1,138.59,32.19,31.46,0.0,5,3,1,9,Core Customers
C03112,14,1,135.41,34.27,30.74,0.0,5,3,1,9,Core Customers
C03370,5,1,134.41,30.98,30.51,0.0,5,3,1,9,Core Customers
C03347,12,1,120.44,29.93,27.34,0.0,5,3,1,9,Core Customers
C03528,8,1,110.74,24.11,25.14,0.0,5,3,1,9,Core Customers
C03282,5,1,107.3,32.55,13.94,0.0,5,3,1,9,Core Customers
C03350,14,1,105.4,28.89,9.17,0.0,5,3,1,9,Core Customers
C03286,13,1,96.09,22.87,16.96,0.0,5,3,1,9,Core Customers
C03061,22,1,76.54,15.73,12.98,0.0,5,3,1,9,Core Customers
C03400,22,1,73.19,14.69,12.41,0.0,5,3,1,9,Core Customers
C01214,92,1,623.72,256.96,32.83,0.0,3,1,4,8,Big Ticket One-Off
C01661,125,1,607.18,168.08,107.15,0.0,2,2,4,8,Big Ticket One-Off
C00442,196,2,602.51,197.88,87.33000000000001,0.0,1,3,4,8,At Risk
C02235,137,1,601.93,244.81,31.68,0.0,2,2,4,8,Big Ticket One-Off
C01338,335,2,591.44,191.01,76.85,0.0,1,3,4,8,At Risk
C01467,170,2,585.36,229.85,54.38,0.0,1,3,4,8,At Risk
C01455,189,2,542.27,211.76,28.54,0.0,1,3,4,8,At Risk
C00291,268,2,529.31,172.26,68.78,0.0,1,3,4,8,At Risk
C00976,197,2,508.09000000000003,164.82999999999998,44.18,0.0,1,3,4,8,At Risk
C00705,201,2,491.16,155.9,63.82000000000001,0.0,1,3,4,8,At Risk
C02097,107,1,469.89,159.46,61.06,0.0,2,2,4,8,Big Ticket One-Off
C01321,195,2,468.39,147.93,40.73,0.0,1,3,4,8,At Risk
C01384,67,1,465.96,155.09,51.77,0.0,3,1,4,8,Big Ticket One-Off
C00084,210,2,458.69,176.64,42.61,0.0,1,3,4,8,At Risk
C00212,175,2,455.58,116.12,103.41,0.0,1,3,4,8,At Risk
C01176,98,1,444.56,147.6,38.66,0.0,3,1,4,8,Big Ticket One-Off
C01636,277,2,437.89,140.26,56.9,0.0,1,3,4,8,At Risk
C00468,316,2,428.90999999999997,108.38999999999999,75.69,0.0,1,3,4,8,At Risk
C00223,246,2,428.78,108.34,97.33,0.0,1,3,4,8,At Risk
C01289,169,2,424.78,107.18,74.96,0.0,1,3,4,8,At Risk
C00426,194,2,422.1,131.74,54.85,0.0,1,3,4,8,At Risk
C01690,204,2,416.87,132.9,54.17,0.0,1,3,4,8,At Risk
C00331,250,2,410.95,130.82999999999998,35.730000000000004,0.0,1,3,4,8,At Risk
C01775,229,2,409.15999999999997,108.66,92.88,0.0,1,4,3,8,At Risk
C03164,136,1,408.61,110.5,92.75,0.0,2,3,3,8,At Risk
C00081,137,2,401.31,130.46,52.15,0.0,2,3,3,8,At Risk
C01280,55,1,394.64,109.45,89.58,0.0,4,1,3,8,New Potential
C01856,101,1,394.55,106.42,69.63,0.0,3,2,3,8,Core Customers
C02107,191,3,393.84,93.22,89.4,0.0,1,4,3,8,At Risk
C00782,292,3,392.22,92.74,76.84,0.3333333333333333,1,4,3,8,At Risk
C01229,139,2,391.14,97.43,69.03,0.0,2,3,3,8,At Risk
C01549,109,2,386.27,122.19,50.199999999999996,0.0,2,3,3,8,At Risk
C02829,98,1,382.12,125.74,42.46,0.0,3,2,3,8,Core Customers
C02775,93,1,381.29,128.45,33.16,0.0,3,2,3,8,Core Customers
C01204,146,2,378.47,96.75999999999999,93.88,0.0,2,3,3,8,At Risk
C02349,269,2,377.76,119.21000000000001,49.09,0.0,1,4,3,8,At Risk
C03330,112,1,371.4,147.99,19.55,0.0,2,3,3,8,At Risk
C00673,227,3,371.38,86.69,84.31,0.0,1,4,3,8,At Risk
C01535,192,3,371.21000000000004,89.65,65.50999999999999,0.0,1,4,3,8,At Risk
C03175,188,2,370.83000000000004,113.79,48.19,0.0,1,4,3,8,At Risk
C00125,123,2,370.04999999999995,113.52000000000001,48.08,0.0,2,3,3,8,At Risk
C02959,286,2,369.22,119.22999999999999,47.980000000000004,0.0,1,4,3,8,At Risk
C02503,186,2,367.33,112.56,31.94,0.0,1,4,3,8,At Risk
C01701,75,1,365.46,122.91,31.78,0.0,3,2,3,8,Core Customers
C02535,255,2,364.01,89.55999999999999,64.24,0.0,1,4,3,8,At Risk
C02967,220,2,362.87,89.22999999999999,64.03,0.0,1,4,3,8,At Risk
C03498,225,2,362.81,92.22,67.13,0.5,1,4,3,8,At Risk
C01863,63,1,362.12,121.74,31.49,0.0,3,2,3,8,Core Customers
C02083,206,2,361.59000000000003,110.56,46.989999999999995,0.0,1,4,3,8,At Risk
C00160,108,2,359.22,91.18,63.4,0.0,2,3,3,8,At Risk
C00257,49,1,349.77,114.42,45.45,0.0,4,1,3,8,New Potential
C01853,71,1,349.57,96.37,61.69,0.0,3,2,3,8,Core Customers
C02383,196,2,349.57,85.38,79.36,0.0,1,4,3,8,At Risk
C00317,128,2,349.28,109.25,30.369999999999997,0.0,2,3,3,8,At Risk
C00917,47,1,345.84,116.05,30.07,0.0,4,1,3,8,New Potential
C01258,37,1,343.43,112.2,29.86,0.0,4,1,3,8,New Potential
C00861,138,2,341.39,83.0,77.49000000000001,0.0,2,3,3,8,At Risk
C00862,128,2,340.97,82.88,77.4,0.0,2,3,3,8,At Risk
C01073,111,2,340.65999999999997,106.23,29.619999999999997,0.0,2,3,3,8,At Risk
C00053,131,2,339.03999999999996,105.66,47.68000000000001,0.0,2,3,3,8,At Risk
C01962,77,1,336.42,89.56,59.37,0.0,3,2,3,8,Core Customers
C02667,78,1,334.73,112.15,29.11,0.0,3,2,3,8,Core Customers
C00882,161,2,334.02,83.87,81.32,0.5,2,3,3,8,At Risk
C00356,118,2,333.39,83.67999999999999,65.74,0.0,2,3,3,8,At Risk
C00737,157,2,333.03,100.56,47.739999999999995,0.0,2,3,3,8,At Risk
C02230,63,1,330.97,107.84,43.01,0.0,3,2,3,8,Core Customers
C02778,196,2,330.07,82.72,58.25,0.0,1,4,3,8,At Risk
C01857,76,1,329.06,110.17,36.56,0.0,3,2,3,8,Core Customers
C00117,43,1,326.9,132.3,17.21,0.0,4,1,3,8,New Potential
C01957,172,2,325.78,98.03,42.33,0.0,1,4,3,8,At Risk
C00964,44,1,322.88,127.61,24.3,0.0,4,1,3,8,New Potential
C00428,43,1,321.48,127.02,29.86,0.0,4,1,3,8,New Potential
C01396,38,1,318.67,84.41,72.34,0.0,4,1,3,8,New Potential
C00531,129,2,318.04,76.22999999999999,72.19,0.0,2,3,3,8,At Risk
C02431,68,1,317.14,106.0,41.21,0.0,3,2,3,8,Core Customers
C02449,87,1,316.81,86.88,55.91,0.0,3,2,3,8,Core Customers
C03059,125,1,311.89,101.16,40.53,0.0,2,3,3,8,At Risk
C01889,75,1,311.7,122.91,16.41,0.0,3,2,3,8,Core Customers
C00821,36,1,309.9,100.46,40.27,0.0,4,1,3,8,New Potential
C01951,63,1,309.9,100.46,34.43,0.0,3,2,3,8,Core Customers
C00205,111,2,309.40999999999997,73.72999999999999,70.23,0.0,2,3,3,8,At Risk
C01060,43,1,304.99,98.75,39.63,0.0,4,1,3,8,New Potential
C00146,160,2,304.47,90.57,26.47,0.0,2,3,3,8,At Risk
C00055,140,2,300.81,89.28,26.16,0.0,2,3,3,8,At Risk
C01515,56,1,299.33,99.77,38.9,0.0,3,2,3,8,Core Customers
C00880,52,1,298.19,96.37,25.93,1.0,4,1,3,8,New Potential
C02422,56,1,294.59,118.73,15.5,0.0,3,2,3,8,Core Customers
C03577,217,2,293.94,75.24000000000001,51.870000000000005,0.0,1,4,3,8,At Risk
C02265,95,1,289.66,93.38,37.64,0.0,3,2,3,8,Core Customers
C03428,102,1,288.13,78.56,50.85,0.0,2,3,3,8,At Risk
C00602,165,2,284.12,69.4,64.49,0.0,2,3,3,8,At Risk
C03018,105,1,281.34,76.59,63.86,0.0,2,3,3,8,At Risk
C00868,39,1,278.66,89.53,36.21,0.0,4,1,3,8,New Potential
C01380,39,1,277.82,108.69,14.62,0.0,4,1,3,8,New Potential
C03479,175,2,277.52,64.48,52.58,0.0,1,4,3,8,At Risk
C00283,39,1,276.68,108.21,25.7,0.0,4,1,3,8,New Potential
C00432,54,1,272.99,106.66,25.36,0.0,4,1,3,8,New Potential
C02524,82,1,271.13,70.63,47.85,0.0,3,2,3,8,Core Customers
C01943,172,2,270.26,81.59,35.11,0.0,1,4,3,8,At Risk
C00898,146,2,269.40999999999997,62.13,47.540000000000006,0.0,2,3,3,8,At Risk
C01317,52,1,266.69,85.34,34.65,0.0,4,1,3,8,New Potential
C00541,32,1,265.42,68.97,46.84,0.0,4,1,3,8,New Potential
C01015,54,1,264.37,87.53,34.35,0.0,4,1,3,8,New Potential
C01464,67,1,263.75,84.31,22.93,0.0,3,2,3,8,Core Customers
C01792,51,1,261.41,83.49,29.05,0.0,4,2,2,8,New Potential
C01171,74,2,250.13,56.54,44.150000000000006,0.0,3,3,2,8,Core Customers
C02697,157,2,247.51999999999998,61.78,59.129999999999995,0.5,2,4,2,8,At Risk
C00396,67,2,246.55,58.5,55.96,0.0,3,3,2,8,Core Customers
C01933,24,1,245.12,66.09,43.26,0.0,4,2,2,8,New Potential
C03042,67,1,243.25,67.41,41.25,0.0,3,3,2,8,Core Customers
C00933,16,1,240.85,79.3,31.3,0.0,5,1,2,8,New Potential
C01252,8,1,240.69,79.24,20.93,0.0,5,1,2,8,New Potential
C01503,52,1,240.54,76.19,20.92,0.0,4,2,2,8,New Potential
C00998,2,1,239.86,75.95,31.17,0.0,5,1,2,8,New Potential
C01989,52,1,238.64,78.52,20.75,0.0,4,2,2,8,New Potential
C03288,79,1,237.35,78.07,20.64,0.0,3,3,2,8,Core Customers
C01730,31,1,233.82,59.81,47.89,0.0,4,2,2,8,New Potential
C03245,57,1,231.88,76.16,30.13,0.0,3,3,2,8,Core Customers
C00827,73,2,231.14999999999998,67.91,32.29,0.0,3,3,2,8,Core Customers
C00945,17,1,228.71,88.06,12.04,0.0,5,1,2,8,New Potential
C03586,69,1,228.47,58.26,40.32,0.0,3,3,2,8,Core Customers
C03184,56,1,222.01,72.7,19.31,0.0,3,3,2,8,Core Customers
C00436,3,1,214.7,67.14,23.86,0.0,5,1,2,8,New Potential
C00097,56,2,213.73000000000002,45.989999999999995,37.72,0.0,3,3,2,8,Core Customers
C02539,40,1,212.77,53.7,48.3,0.0,4,2,2,8,New Potential
C03262,99,1,212.15,53.52,37.44,0.0,3,3,2,8,Core Customers
C01109,16,1,211.02,56.2,37.24,0.0,5,1,2,8,New Potential
C02676,31,1,210.45,57.24,26.01,0.0,4,2,2,8,New Potential
C03557,86,1,209.5,65.32,27.22,0.0,3,3,2,8,Core Customers
C00264,13,1,205.96,55.85,25.46,0.0,5,1,2,8,New Potential
C02644,24,1,204.67,77.96,19.01,0.0,4,2,2,8,New Potential
C01433,19,1,201.63,50.47,41.3,0.0,5,1,2,8,New Potential
C00127,66,2,200.72,42.209999999999994,35.42,0.0,3,3,2,8,Core Customers
C00301,3,1,199.9,52.97,45.38,0.0,5,1,2,8,New Potential
C02842,31,1,198.43,64.45,17.26,0.0,4,2,2,8,New Potential
C02841,41,1,194.38,48.37,34.3,1.0,4,2,2,8,New Potential
C02802,46,1,189.96,58.49,16.52,0.0,4,2,2,8,New Potential
C00730,4,1,188.89,46.78,33.33,0.0,5,1,2,8,New Potential
C03575,69,1,188.08,57.83,20.9,0.0,3,3,2,8,Core Customers
C02965,67,1,187.78,46.46,42.63,0.0,3,3,2,8,Core Customers
C03429,138,2,187.43,52.6,16.3,0.0,2,4,2,8,At Risk
C00785,4,1,187.11,57.49,16.27,0.0,5,1,2,8,New Potential
C03218,71,1,187.01,46.23,33.0,0.0,3,3,2,8,Core Customers
C03430,85,1,184.81,56.68,16.07,0.0,3,3,2,8,Core Customers
C01180,11,1,184.49,59.57,28.79,1.0,5,1,2,8,New Potential
C00701,17,1,182.12,58.74,20.24,0.0,5,1,2,8,New Potential
C03364,92,1,182.12,48.46,30.89,0.0,3,3,2,8,Core Customers
C02463,33,1,180.72,47.41,41.02,0.0,4,2,2,8,New Potential
C00878,12,1,175.57,42.92,39.85,0.0,5,1,2,8,New Potential
C02580,33,1,175.2,42.81,30.92,0.0,4,2,2,8,New Potential
C01996,51,1,172.36,41.98,30.42,0.0,4,2,2,8,New Potential
C02862,35,1,172.29,52.3,26.89,0.0,4,2,2,8,New Potential
C00548,16,1,170.4,54.64,26.59,0.0,5,1,2,8,New Potential
C01822,51,1,169.85,51.45,22.07,0.0,4,2,2,8,New Potential
C01268,21,1,169.79,54.42,22.06,0.0,5,1,2,8,New Potential
C01880,47,1,168.37,40.83,29.71,0.0,4,2,2,8,New Potential
C01324,101,2,168.07,32.75,29.659999999999997,0.0,3,3,2,8,Core Customers
C01140,21,1,167.77,50.72,21.8,1.0,5,1,2,8,New Potential
C02159,45,1,166.36,53.22,18.48,0.0,4,2,2,8,New Potential
C02815,44,1,165.84,50.04,14.42,0.0,4,2,2,8,New Potential
C03451,65,1,165.62,43.03,37.59,0.0,3,3,2,8,Core Customers
C01881,21,1,163.94,49.38,14.26,0.0,5,2,1,8,New Potential
C01949,10,1,162.67,42.43,27.59,0.0,5,2,1,8,New Potential
C02856,6,1,162.46,48.86,14.13,0.0,5,2,1,8,New Potential
C01791,9,1,160.71,38.6,28.36,0.0,5,2,1,8,New Potential
C03131,26,1,160.54,38.56,36.44,0.0,4,3,1,8,Core Customers
C01920,20,1,159.42,47.8,13.86,0.0,5,2,1,8,New Potential
C02748,18,1,157.0,40.53,27.71,0.0,5,2,1,8,New Potential
C02863,12,1,153.01,48.55,13.3,0.0,5,2,1,8,New Potential
C02031,57,2,152.01,28.09,34.5,0.0,3,4,1,8,Core Customers
C03542,27,1,134.69,33.75,16.65,0.0,4,3,1,8,Core Customers
C01591,22,1,131.37,30.1,29.82,0.0,5,2,1,8,New Potential
C03368,54,1,129.4,35.11,21.94,0.0,4,3,1,8,Core Customers
C02263,9,1,128.43,29.24,29.15,0.0,5,2,1,8,New Potential
C03206,45,1,127.14,34.41,21.56,0.0,4,3,1,8,Core Customers
C02007,11,1,125.66,35.98,16.33,0.0,5,2,1,8,New Potential
C01849,7,1,124.03,27.97,28.15,0.0,5,2,1,8,New Potential
C02602,23,1,123.0,27.67,21.71,0.0,5,2,1,8,New Potential
C03133,31,1,119.03,28.9,14.71,1.0,4,3,1,8,Core Customers
C02973,45,1,118.12,36.34,13.12,0.0,4,3,1,8,Core Customers
C03148,36,1,117.52,26.08,26.68,0.0,4,3,1,8,Core Customers
C03565,23,1,106.9,23.0,18.86,0.0,4,3,1,8,Core Customers
C02635,18,1,104.35,28.52,9.07,0.0,5,2,1,8,New Potential
C01585,18,1,101.4,23.43,12.53,0.0,5,2,1,8,New Potential
C01597,16,1,99.46,20.84,17.55,0.0,5,2,1,8,New Potential
C02603,18,1,92.61,24.41,8.05,0.0,5,2,1,8,New Potential
C01978,18,1,62.44,11.36,7.72,0.0,5,2,1,8,New Potential
C02575,23,1,55.08,7.97,12.5,0.0,5,2,1,8,New Potential
C00629,163,1,593.54,179.0,73.36,0.0,2,1,4,7,Big Ticket One-Off
C02490,224,1,553.65,224.53,41.67,0.0,1,2,4,7,Big Ticket One-Off
C02024,234,1,546.0,186.1,47.48,0.0,1,2,4,7,Big Ticket One-Off
C02128,193,1,537.07,147.75,121.91,0.0,1,2,4,7,Big Ticket One-Off
C00560,108,1,457.79,152.23,39.81,0.0,2,1,4,7,Big Ticket One-Off
C01840,174,1,457.14,152.0,39.75,0.0,1,2,4,7,Big Ticket One-Off
C02051,174,1,453.99,182.68,23.89,0.0,1,2,4,7,Big Ticket One-Off
C02139,232,1,436.0,147.6,37.91,0.0,1,2,4,7,Big Ticket One-Off
C01587,172,1,433.45,117.7,76.49,0.0,1,2,4,7,Big Ticket One-Off
C01491,278,2,406.15999999999997,101.78999999999999,71.67,0.0,1,3,3,7,At Risk
C02814,157,1,402.42,161.02,21.18,0.0,2,2,3,7,Cold Low Activity
C03564,202,1,401.66,108.48,70.88,1.0,1,3,3,7,At Risk
C00349,199,2,386.22,122.17999999999999,33.59,0.0,1,3,3,7,At Risk
C01907,147,1,384.36,129.53,33.42,0.0,2,2,3,7,Cold Low Activity
C02530,133,1,384.35,153.43,20.23,0.0,2,2,3,7,Cold Low Activity
C01247,191,2,373.95,117.88,48.599999999999994,0.0,1,3,3,7,At Risk
C01676,191,2,371.89,117.16999999999999,32.33,0.0,1,3,3,7,At Risk
C01553,144,1,369.79,121.43,32.16,0.0,2,2,3,7,Cold Low Activity
C01599,283,2,368.48,115.97,47.88,0.0,1,3,3,7,At Risk
C01431,101,1,361.75,143.93,33.6,0.0,3,1,3,7,Core Customers
C01033,64,1,358.01,145.36,33.26,0.0,3,1,3,7,Core Customers
C00509,80,1,357.53,117.14,31.09,0.0,3,1,3,7,Core Customers
C02372,112,1,344.77,115.67,44.8,0.0,2,2,3,7,Cold Low Activity
C01163,64,1,344.7,136.77,32.02,0.0,3,1,3,7,Core Customers
C01213,62,1,342.35,94.28,77.71,0.0,3,1,3,7,Core Customers
C01706,125,1,341.45,114.51,44.37,0.0,2,2,3,7,Cold Low Activity
C01452,237,2,337.85,81.97,76.69,0.0,1,3,3,7,At Risk
C01607,115,1,331.1,107.88,36.79,0.0,2,2,3,7,Cold Low Activity
C01257,68,1,329.76,107.42,36.64,0.0,3,1,3,7,Core Customers
C03463,198,1,329.03,107.16,28.61,0.0,1,3,3,7,At Risk
C00300,233,2,325.41,78.36999999999999,73.86,0.0,1,3,3,7,At Risk
C02232,146,1,319.83,106.94,27.81,0.0,2,2,3,7,Cold Low Activity
C01439,70,1,319.37,103.78,41.5,0.0,3,1,3,7,Core Customers
C03496,226,1,317.89,106.26,27.64,0.0,1,3,3,7,At Risk
C03405,187,1,315.3,102.35,27.42,0.0,1,3,3,7,At Risk
C03516,311,1,314.9,102.21,40.92,0.0,1,3,3,7,At Risk
C01609,136,1,310.05,122.22,16.32,0.0,2,2,3,7,Cold Low Activity
C03002,339,1,308.44,102.95,26.82,1.0,1,3,3,7,At Risk
C00706,84,1,308.13,99.84,40.04,0.0,3,1,3,7,Core Customers
C02765,160,1,306.64,102.33,39.85,1.0,2,2,3,7,Cold Low Activity
C03204,220,1,305.19,80.5,69.28,0.0,1,3,3,7,At Risk
C00951,62,1,305.08,101.78,26.53,0.0,3,1,3,7,Core Customers
C01220,86,1,302.37,97.83,26.29,0.0,3,1,3,7,Core Customers
C03021,224,1,302.08,97.73,26.27,0.0,1,3,3,7,At Risk
C01249,66,1,301.74,100.61,39.21,0.0,3,1,3,7,Core Customers
C00952,86,1,294.57,95.1,25.61,0.0,3,1,3,7,Core Customers
C02118,130,1,290.3,93.6,25.24,0.0,2,2,3,7,Cold Low Activity
C01552,110,1,289.59,93.35,37.63,0.0,2,2,3,7,Cold Low Activity
C00794,62,1,285.86,92.05,24.86,0.0,3,1,3,7,Core Customers
C00681,224,2,285.74,90.01,37.129999999999995,0.0,1,3,3,7,At Risk
C01077,175,2,284.37,83.53,36.959999999999994,0.5,1,3,3,7,At Risk
C01761,129,1,282.68,90.94,36.73,1.0,2,2,3,7,Cold Low Activity
C02003,104,1,278.41,89.44,24.21,0.0,2,2,3,7,Cold Low Activity
C01106,246,2,276.63,67.22,48.82,0.0,1,3,3,7,At Risk
C02663,159,1,274.28,88.0,23.85,0.0,2,2,3,7,Cold Low Activity
C03442,192,1,273.85,90.85,23.81,0.0,1,3,3,7,At Risk
C01022,169,2,268.69,67.28999999999999,45.57,0.0,1,3,3,7,At Risk
C01365,220,2,268.02,61.72,47.29,0.0,1,3,3,7,At Risk
C02674,108,1,265.65,72.04,46.88,1.0,2,2,3,7,Cold Low Activity
C01544,145,1,264.67,68.75,60.08,0.0,2,2,3,7,Cold Low Activity
C03453,298,1,264.59,84.61,23.01,0.0,1,3,3,7,At Risk
C00418,180,2,264.53000000000003,66.71,51.19,0.0,1,3,3,7,At Risk
C00824,77,1,262.54,68.14,59.6,0.0,3,1,3,7,Core Customers
C01649,79,1,261.58,83.55,33.99,0.0,3,2,2,7,Core Customers
C00621,141,2,261.04,62.71,59.25,0.0,2,3,2,7,At Risk
C02321,197,2,260.33,62.489999999999995,59.089999999999996,0.5,1,4,2,7,At Risk
C03563,143,1,259.96,85.99,33.78,0.0,2,3,2,7,At Risk
C02447,261,2,259.92,59.379999999999995,59.01,0.0,1,4,2,7,At Risk
C01915,189,2,258.51,77.47,22.47,0.0,1,4,2,7,At Risk
C01119,35,1,257.78,85.22,22.42,0.0,4,1,2,7,New Potential
C02992,140,1,253.8,98.6,23.58,0.0,2,3,2,7,At Risk
C01038,34,1,252.62,80.42,32.83,0.0,4,1,2,7,New Potential
C01861,64,1,251.87,80.15,21.9,0.0,3,2,2,7,Core Customers
C00119,53,1,246.53,78.29,32.04,0.0,4,1,2,7,New Potential
C02034,78,1,243.2,62.53,42.92,0.0,3,2,2,7,Core Customers
C03519,107,1,240.7,79.24,20.93,0.0,2,3,2,7,At Risk
C03404,199,2,239.19,70.72,31.08,0.0,1,4,2,7,At Risk
C01172,131,2,238.01999999999998,59.03,54.03,0.0,2,3,2,7,At Risk
C02685,87,1,237.22,60.79,53.85,0.0,3,2,2,7,Core Customers
C00708,35,1,236.65,60.63,41.76,0.0,4,1,2,7,New Potential
C01851,87,1,235.52,60.3,53.46,0.0,3,2,2,7,Core Customers
C02074,95,1,235.31,77.36,30.58,0.0,3,2,2,7,Core Customers
C01277,54,1,234.01,73.9,20.35,0.0,4,1,2,7,New Potential
C03361,118,1,233.65,73.78,20.32,0.0,2,3,2,7,At Risk
C03014,135,1,232.87,76.51,30.26,0.0,2,3,2,7,At Risk
C00236,54,1,231.81,73.13,30.12,0.0,4,1,2,7,New Potential
C01390,51,1,230.23,61.77,40.63,1.0,4,1,2,7,New Potential
C03084,128,1,230.13,75.55,25.57,0.0,2,3,2,7,At Risk
C01929,308,2,230.02999999999997,53.71,40.599999999999994,0.0,1,4,2,7,At Risk
C01098,47,1,227.06,87.36,21.09,0.0,4,1,2,7,New Potential
C00990,103,2,226.86,52.79,55.14,0.0,2,3,2,7,At Risk
C02122,69,1,224.13,73.44,19.49,0.0,3,2,2,7,Core Customers
C01218,39,1,221.98,72.69,19.3,0.0,4,1,2,7,New Potential
C02534,62,1,221.9,72.66,28.83,0.0,3,2,2,7,Core Customers
C02196,84,1,221.17,60.56,37.51,0.0,3,2,2,7,Core Customers
C02873,73,1,217.97,68.29,18.95,0.0,3,2,2,7,Core Customers
C01516,80,1,216.4,67.74,18.82,0.0,3,2,2,7,Core Customers
C03353,165,1,215.93,67.57,23.99,0.0,2,3,2,7,At Risk
C01193,54,1,214.84,54.3,48.77,0.0,4,1,2,7,New Potential
C00009,45,1,214.39,54.17,48.67,0.0,4,1,2,7,New Potential
C02531,97,1,213.42,66.7,18.56,0.0,3,2,2,7,Core Customers
C01330,26,1,207.93,64.78,27.02,0.0,4,1,2,7,New Potential
C00987,41,1,206.97,78.93,10.89,0.0,4,1,2,7,New Potential
C02029,318,2,205.82999999999998,43.69,46.72,0.0,1,4,2,7,At Risk
C03307,142,1,205.41,66.9,26.69,0.0,2,3,2,7,At Risk
C03072,140,1,203.03,63.06,22.56,0.0,2,3,2,7,At Risk
C03591,138,1,202.52,62.88,26.32,0.0,2,3,2,7,At Risk
C03171,147,1,201.67,65.58,22.41,0.0,2,3,2,7,At Risk
C01096,144,2,201.32999999999998,54.47,29.3,0.0,2,3,2,7,At Risk
C03578,162,1,200.63,65.22,17.45,0.0,2,3,2,7,At Risk
C00311,52,1,199.62,61.87,25.94,0.0,4,1,2,7,New Potential
C03325,146,1,197.92,61.27,25.72,0.0,2,3,2,7,At Risk
C00019,24,1,197.27,61.05,17.15,0.0,4,1,2,7,New Potential
C01573,88,1,196.43,60.75,25.52,0.0,3,2,2,7,Core Customers
C00410,50,1,195.82,51.79,34.56,0.0,4,1,2,7,New Potential
C01354,37,1,191.09,58.88,24.83,0.0,4,1,2,7,New Potential
C03590,180,2,191.01,53.86,27.53,0.0,1,4,2,7,At Risk
C01589,72,1,190.83,61.79,24.8,0.0,3,2,2,7,Core Customers
C01729,68,1,190.51,58.68,24.76,0.0,3,2,2,7,Core Customers
C02080,70,1,189.78,61.42,24.66,0.0,3,2,2,7,Core Customers
C01799,82,1,189.15,58.2,16.45,0.0,3,2,2,7,Core Customers
C00155,54,1,186.22,49.0,32.86,0.0,4,1,2,7,New Potential
C02458,82,1,182.84,56.0,23.76,0.0,3,2,2,7,Core Customers
C00111,49,1,182.02,47.78,41.32,0.0,4,1,2,7,New Potential
C00071,40,1,181.96,44.77,32.11,0.0,4,1,2,7,New Potential
C02042,93,1,180.77,58.27,15.72,0.0,3,2,2,7,Core Customers
C01087,45,1,180.66,55.23,23.48,0.0,4,1,2,7,New Potential
C01435,45,1,179.21,70.27,16.65,0.0,4,1,2,7,New Potential
C00856,25,1,177.22,43.39,40.23,0.0,4,1,2,7,New Potential
C03285,148,1,176.68,49.77,29.96,0.0,2,3,2,7,At Risk
C01446,45,1,176.59,43.21,31.16,0.0,4,1,2,7,New Potential
C01239,52,1,174.25,55.99,22.64,0.0,4,1,2,7,New Potential
C02169,98,1,173.7,52.79,15.1,0.0,3,2,2,7,Core Customers
C03234,156,1,172.45,52.36,15.0,0.0,2,3,2,7,At Risk
C03379,136,1,169.27,44.09,43.65,0.0,2,3,2,7,At Risk
C02460,88,1,169.1,54.18,21.97,0.0,3,2,2,7,Core Customers
C00535,51,1,168.39,40.83,29.72,0.0,4,1,2,7,New Potential
C02981,143,1,166.38,50.23,21.62,0.0,2,3,2,7,At Risk
C02367,64,1,165.84,50.04,21.55,0.0,3,2,2,7,Core Customers
C02089,34,1,163.52,49.23,21.25,0.0,4,2,1,7,New Potential
